RecordID,SerialID,LocalTime,latitude,longitude,Fix_Status,DOP,Speed_kmh,Limit_kmh
19784,26,9/8/2009 17:56,43.649255,-79.761332,3D Fix,0.4,38.5,50
19785,26,9/8/2009 17:56,43.649182,-79.761417,3D Fix,0.4,37,50
19786,26,9/8/2009 17:56,43.649113,-79.761492,3D Fix,0.4,31.9,50
19787,26,9/8/2009 17:56,43.649058,-79.761552,3D Fix,0.4,23,50
19788,26,9/8/2009 17:56,43.649018,-79.761595,3D Fix,0.4,17.8,50
19789,26,9/8/2009 17:56,43.648983,-79.761632,3D Fix,0.4,16.3,50
19790,26,9/8/2009 17:56,43.648953,-79.761665,3D Fix,0.4,13.3,50
19791,26,9/8/2009 17:56,43.648928,-79.761692,3D Fix,0.4,11.9,50
19792,26,9/8/2009 17:57,43.648902,-79.761715,3D Fix,0.4,13.3,50
19793,26,9/8/2009 17:57,43.648868,-79.761738,3D Fix,0.4,17,50
19794,26,9/8/2009 17:57,43.64882,-79.761748,3D Fix,0.4,21.5,50
19795,26,9/8/2009 17:57,43.64876,-79.761733,3D Fix,0.4,25.9,50
19796,26,9/8/2009 17:57,43.648697,-79.761693,3D Fix,0.4,30.4,50
19797,26,9/8/2009 17:57,43.648627,-79.761625,3D Fix,0.4,36.3,50
19798,26,9/8/2009 17:57,43.648552,-79.761542,3D Fix,0.4,40.7,50
19799,26,9/8/2009 17:57,43.648468,-79.76145,3D Fix,0.4,43.7,50
19800,26,9/8/2009 17:57,43.648377,-79.761358,3D Fix,0.4,46.7,50
19801,26,9/8/2009 17:57,43.648275,-79.76127,3D Fix,0.4,48.2,50
19802,26,9/8/2009 17:57,43.648168,-79.761185,3D Fix,0.4,48.9,50
19803,26,9/8/2009 17:57,43.648057,-79.76111,3D Fix,0.4,48.9,50
19804,26,9/8/2009 17:57,43.647943,-79.761045,3D Fix,0.4,48.9,50
19805,26,9/8/2009 17:57,43.647822,-79.76099,3D Fix,0.4,50.4,50
19806,26,9/8/2009 17:57,43.647697,-79.760942,3D Fix,0.4,51.9,50
19807,26,9/8/2009 17:57,43.647567,-79.760895,3D Fix,0.4,53.3,50
19808,26,9/8/2009 17:57,43.647433,-79.76085,3D Fix,0.4,54.1,50
19809,26,9/8/2009 17:57,43.647298,-79.760808,3D Fix,0.4,54.8,50
19810,26,9/8/2009 17:57,43.647163,-79.760765,3D Fix,0.4,54.8,50
19811,26,9/8/2009 17:57,43.647028,-79.76072,3D Fix,0.4,54.1,50
19812,26,9/8/2009 17:57,43.646895,-79.760673,3D Fix,0.4,54.1,50
19813,26,9/8/2009 17:57,43.646763,-79.760623,3D Fix,0.4,54.1,50
19814,26,9/8/2009 17:57,43.646633,-79.760568,3D Fix,0.4,53.3,50
19815,26,9/8/2009 17:57,43.646507,-79.760505,3D Fix,0.4,52.6,50
19816,26,9/8/2009 17:57,43.64639,-79.760437,3D Fix,0.4,48.9,50
19817,26,9/8/2009 17:57,43.646283,-79.760363,3D Fix,0.4,45.9,50
19818,26,9/8/2009 17:57,43.646187,-79.76029,3D Fix,0.4,42.2,50
19819,26,9/8/2009 17:57,43.646098,-79.760215,3D Fix,0.4,40,50
19820,26,9/8/2009 17:57,43.646013,-79.760137,3D Fix,0.4,40,50
19821,26,9/8/2009 17:57,43.64593,-79.760055,3D Fix,0.4,40.7,50
19822,26,9/8/2009 17:57,43.645848,-79.759967,3D Fix,0.4,41.5,50
19823,26,9/8/2009 17:57,43.645768,-79.759872,3D Fix,0.4,42.2,50
19824,26,9/8/2009 17:57,43.64569,-79.759767,3D Fix,0.4,43.7,50
19825,26,9/8/2009 17:57,43.645615,-79.759653,3D Fix,0.4,44.4,50
19826,26,9/8/2009 17:57,43.64554,-79.759533,3D Fix,0.4,45.9,50
19827,26,9/8/2009 17:57,43.645467,-79.759408,3D Fix,0.4,45.9,50
19828,26,9/8/2009 17:57,43.645393,-79.759283,3D Fix,0.4,46.7,50
19829,26,9/8/2009 17:57,43.645322,-79.759155,3D Fix,0.4,46.7,50
19830,26,9/8/2009 17:57,43.645247,-79.759025,3D Fix,0.4,48.2,50
19831,26,9/8/2009 17:57,43.645168,-79.758895,3D Fix,0.4,48.9,50
19832,26,9/8/2009 17:57,43.64509,-79.758765,3D Fix,0.4,48.9,50
19833,26,9/8/2009 17:57,43.645008,-79.758635,3D Fix,0.4,48.9,50
19834,26,9/8/2009 17:57,43.644923,-79.758508,3D Fix,0.4,48.9,50
19835,26,9/8/2009 17:57,43.64484,-79.758383,3D Fix,0.4,48.9,50
19836,26,9/8/2009 17:57,43.644757,-79.758255,3D Fix,0.4,49.6,50
19837,26,9/8/2009 17:57,43.644673,-79.758122,3D Fix,0.4,51.1,50
19838,26,9/8/2009 17:57,43.644592,-79.757983,3D Fix,0.4,51.9,50
19839,26,9/8/2009 17:57,43.644512,-79.757843,3D Fix,0.4,50.4,50
19840,26,9/8/2009 17:57,43.644437,-79.75771,3D Fix,0.4,46.7,50
19841,26,9/8/2009 17:57,43.644368,-79.757595,3D Fix,0.4,39.3,50
19842,26,9/8/2009 17:57,43.644307,-79.757507,3D Fix,0.4,31.9,70
19843,26,9/8/2009 17:57,43.644257,-79.757455,3D Fix,0.4,22.2,70
19844,26,9/8/2009 17:57,43.644208,-79.757433,3D Fix,0.4,19.3,70
19845,26,9/8/2009 17:57,43.644155,-79.75744,3D Fix,0.4,22.2,70
19846,26,9/8/2009 17:57,43.644097,-79.757473,3D Fix,0.4,27.4,70
19847,26,9/8/2009 17:57,43.64403,-79.75753,3D Fix,0.4,32.6,70
19848,26,9/8/2009 17:57,43.643958,-79.757607,3D Fix,0.4,37.8,70
19849,26,9/8/2009 17:57,43.643877,-79.757697,3D Fix,0.4,43,70
19850,26,9/8/2009 17:57,43.643785,-79.757797,3D Fix,0.4,47.4,70
19851,26,9/8/2009 17:57,43.643687,-79.757907,3D Fix,0.4,51.9,70
19852,26,9/8/2009 17:58,43.643578,-79.758023,3D Fix,0.4,55.6,70
19853,26,9/8/2009 17:58,43.64346,-79.758145,3D Fix,0.4,59.3,70
19854,26,9/8/2009 17:58,43.643333,-79.758272,3D Fix,0.4,63,70
19855,26,9/8/2009 17:58,43.643198,-79.758408,3D Fix,0.4,67.4,70
19856,26,9/8/2009 17:58,43.643058,-79.758555,3D Fix,0.4,71.1,70
19857,26,9/8/2009 17:58,43.642913,-79.758712,3D Fix,0.4,74.1,70
19858,26,9/8/2009 17:58,43.642765,-79.758875,3D Fix,0.4,74.8,70
19859,26,9/8/2009 17:58,43.642617,-79.759042,3D Fix,0.4,75.6,70
19860,26,9/8/2009 17:58,43.642467,-79.759208,3D Fix,0.4,75.6,70
19861,26,9/8/2009 17:58,43.642317,-79.759377,3D Fix,0.4,76.3,70
19862,26,9/8/2009 17:58,43.642167,-79.759545,3D Fix,0.4,76.3,70
19863,26,9/8/2009 17:58,43.642015,-79.759713,3D Fix,0.4,77,70
19864,26,9/8/2009 17:58,43.641863,-79.759885,3D Fix,0.4,77,70
19865,26,9/8/2009 17:58,43.641712,-79.760057,3D Fix,0.4,77.8,70
19866,26,9/8/2009 17:58,43.641558,-79.760228,3D Fix,0.4,77.8,70
19867,26,9/8/2009 17:58,43.641405,-79.760398,3D Fix,0.4,77.8,70
19868,26,9/8/2009 17:58,43.641252,-79.760567,3D Fix,0.4,77,70
19869,26,9/8/2009 17:58,43.6411,-79.760735,3D Fix,0.4,77,70
19870,26,9/8/2009 17:58,43.640948,-79.760902,3D Fix,0.4,76.3,70
19871,26,9/8/2009 17:58,43.640798,-79.761068,3D Fix,0.4,75.6,70
19872,26,9/8/2009 17:58,43.640652,-79.761232,3D Fix,0.4,74.8,70
19873,26,9/8/2009 17:58,43.640503,-79.761397,3D Fix,0.4,75.6,70
19874,26,9/8/2009 17:58,43.640352,-79.761562,3D Fix,0.4,77,70
19875,26,9/8/2009 17:58,43.640197,-79.761728,3D Fix,0.4,78.5,70
19876,26,9/8/2009 17:58,43.640038,-79.761902,3D Fix,0.4,80.7,70
19877,26,9/8/2009 17:58,43.639877,-79.762077,3D Fix,0.4,82.2,70
19878,26,9/8/2009 17:58,43.63971,-79.762258,3D Fix,0.4,84.5,70
19879,26,9/8/2009 17:58,43.63954,-79.762442,3D Fix,0.4,86.7,80
19880,26,9/8/2009 17:58,43.639365,-79.76263,3D Fix,0.4,88.2,80
19881,26,9/8/2009 17:58,43.639188,-79.762822,3D Fix,0.4,89.6,80
19882,26,9/8/2009 17:58,43.63901,-79.763015,3D Fix,0.4,90.4,80
19883,26,9/8/2009 17:58,43.638832,-79.763207,3D Fix,0.4,88.9,80
19884,26,9/8/2009 17:58,43.638655,-79.763398,3D Fix,0.4,88.9,80
19885,26,9/8/2009 17:58,43.63848,-79.76359,3D Fix,0.4,88.2,80
19886,26,9/8/2009 17:58,43.638308,-79.763782,3D Fix,0.4,87.4,80
19887,26,9/8/2009 17:58,43.638137,-79.763972,3D Fix,0.4,86.7,80
19888,26,9/8/2009 17:58,43.637968,-79.764162,3D Fix,0.4,85.9,80
19889,26,9/8/2009 17:58,43.637802,-79.764348,3D Fix,0.4,85.2,80
19890,26,9/8/2009 17:58,43.637637,-79.764537,3D Fix,0.4,84.5,80
19891,26,9/8/2009 17:58,43.637473,-79.764723,3D Fix,0.4,83.7,80
19892,26,9/8/2009 17:58,43.63731,-79.764908,3D Fix,0.4,83,80
19893,26,9/8/2009 17:58,43.637148,-79.765092,3D Fix,0.4,83,80
19894,26,9/8/2009 17:58,43.636985,-79.76527,3D Fix,0.4,82.2,80
19895,26,9/8/2009 17:58,43.636823,-79.765448,3D Fix,0.4,82.2,80
19896,26,9/8/2009 17:58,43.636662,-79.765627,3D Fix,0.4,82.2,80
19897,26,9/8/2009 17:58,43.6365,-79.765803,3D Fix,0.4,81.5,80
19898,26,9/8/2009 17:58,43.636338,-79.765978,3D Fix,0.4,81.5,80
19899,26,9/8/2009 17:58,43.636177,-79.766153,3D Fix,0.4,81.5,80
19900,26,9/8/2009 17:58,43.636017,-79.766328,3D Fix,0.4,80.7,80
19901,26,9/8/2009 17:58,43.635858,-79.766503,3D Fix,0.4,80,80
19902,26,9/8/2009 17:58,43.635702,-79.766677,3D Fix,0.4,79.3,80
19903,26,9/8/2009 17:58,43.635547,-79.766847,3D Fix,0.4,78.5,80
19904,26,9/8/2009 17:58,43.635392,-79.767015,3D Fix,0.4,77.8,80
19905,26,9/8/2009 17:58,43.635238,-79.767182,3D Fix,0.4,77,80
19906,26,9/8/2009 17:58,43.635087,-79.767345,3D Fix,0.4,76.3,80
19907,26,9/8/2009 17:58,43.634937,-79.76751,3D Fix,0.4,76.3,80
19908,26,9/8/2009 17:58,43.634788,-79.767675,3D Fix,0.4,75.6,80
19909,26,9/8/2009 17:58,43.63464,-79.76784,3D Fix,0.4,75.6,80
19910,26,9/8/2009 17:58,43.634492,-79.768003,3D Fix,0.4,75.6,80
19911,26,9/8/2009 17:58,43.634343,-79.768168,3D Fix,0.4,75.6,80
19912,26,9/8/2009 17:59,43.634195,-79.768333,3D Fix,0.4,75.6,80
19913,26,9/8/2009 17:59,43.634047,-79.768498,3D Fix,0.4,74.8,80
19914,26,9/8/2009 17:59,43.633902,-79.768658,3D Fix,0.4,73.3,80
19915,26,9/8/2009 17:59,43.63376,-79.768813,3D Fix,0.4,69.6,80
19916,26,9/8/2009 17:59,43.63363,-79.768957,3D Fix,0.4,63.7,80
19917,26,9/8/2009 17:59,43.633512,-79.769087,3D Fix,0.4,57,80
19918,26,9/8/2009 17:59,43.633408,-79.769203,3D Fix,0.4,50.4,80
19919,26,9/8/2009 17:59,43.633315,-79.769313,3D Fix,0.4,46.7,80
19920,26,9/8/2009 17:59,43.63323,-79.769422,3D Fix,0.4,45.9,80
19921,26,9/8/2009 17:59,43.63315,-79.769533,3D Fix,0.4,45.2,80
19922,26,9/8/2009 17:59,43.63307,-79.769647,3D Fix,0.4,45.2,80
19923,26,9/8/2009 17:59,43.632987,-79.769757,3D Fix,0.4,46.7,80
19924,26,9/8/2009 17:59,43.632897,-79.769862,3D Fix,0.4,48.9,80
19925,26,9/8/2009 17:59,43.632797,-79.769965,3D Fix,0.4,50.4,80
19926,26,9/8/2009 17:59,43.632692,-79.770068,3D Fix,0.4,51.9,80
19927,26,9/8/2009 17:59,43.632585,-79.770175,3D Fix,0.4,54.1,80
19928,26,9/8/2009 17:59,43.632473,-79.770288,3D Fix,0.4,55.6,80
19929,26,9/8/2009 17:59,43.63236,-79.770408,3D Fix,0.4,57.8,80
19930,26,9/8/2009 17:59,43.632243,-79.770535,3D Fix,0.4,60,80
19931,26,9/8/2009 17:59,43.632125,-79.770668,3D Fix,0.4,62.2,80
19932,26,9/8/2009 17:59,43.632002,-79.770807,3D Fix,0.4,64.4,80
19933,26,9/8/2009 17:59,43.631873,-79.770947,3D Fix,0.4,65.9,80
19934,26,9/8/2009 17:59,43.631738,-79.77109,3D Fix,0.4,68.2,80
19935,26,9/8/2009 17:59,43.631602,-79.771238,3D Fix,0.4,70.4,80
19936,26,9/8/2009 17:59,43.631462,-79.77139,3D Fix,0.4,71.9,80
19937,26,9/8/2009 17:59,43.631318,-79.771547,3D Fix,0.4,73.3,80
19938,26,9/8/2009 17:59,43.631172,-79.771707,3D Fix,0.4,74.8,80
19939,26,9/8/2009 17:59,43.631023,-79.771872,3D Fix,0.4,76.3,80
19940,26,9/8/2009 17:59,43.630873,-79.77204,3D Fix,0.4,77.8,80
19941,26,9/8/2009 17:59,43.63072,-79.772208,3D Fix,0.4,77.8,80
19942,26,9/8/2009 17:59,43.630568,-79.772375,3D Fix,0.4,77,80
19943,26,9/8/2009 17:59,43.630417,-79.77254,3D Fix,0.4,76.3,80
19944,26,9/8/2009 17:59,43.630267,-79.772703,3D Fix,0.4,76.3,80
19945,26,9/8/2009 17:59,43.630117,-79.772867,3D Fix,0.4,76.3,80
19946,26,9/8/2009 17:59,43.629965,-79.773032,3D Fix,0.4,76.3,80
19947,26,9/8/2009 17:59,43.629813,-79.773198,3D Fix,0.4,77,80
19948,26,9/8/2009 17:59,43.62966,-79.773365,3D Fix,0.4,77.8,80
19949,26,9/8/2009 17:59,43.629507,-79.773532,3D Fix,0.4,77.8,80
19950,26,9/8/2009 17:59,43.629353,-79.773702,3D Fix,0.4,77.8,80
19951,26,9/8/2009 17:59,43.6292,-79.77387,3D Fix,0.4,77.8,80
19952,26,9/8/2009 17:59,43.629047,-79.774038,3D Fix,0.4,77.8,80
19953,26,9/8/2009 17:59,43.628895,-79.774205,3D Fix,0.4,77,80
19954,26,9/8/2009 17:59,43.628743,-79.774375,3D Fix,0.4,77,80
19955,26,9/8/2009 17:59,43.628597,-79.774542,3D Fix,0.4,74.8,80
19956,26,9/8/2009 17:59,43.628455,-79.7747,3D Fix,0.4,70.4,80
19957,26,9/8/2009 17:59,43.628322,-79.774848,3D Fix,0.4,65.9,80
19958,26,9/8/2009 17:59,43.628197,-79.774983,3D Fix,0.4,60,80
19959,26,9/8/2009 17:59,43.628083,-79.775107,3D Fix,0.4,55.6,80
19960,26,9/8/2009 17:59,43.62798,-79.775218,3D Fix,0.4,50.4,80
19961,26,9/8/2009 17:59,43.627885,-79.77532,3D Fix,0.4,45.2,80
19962,26,9/8/2009 17:59,43.627802,-79.77541,3D Fix,0.4,39.3,80
19963,26,9/8/2009 17:59,43.62773,-79.775488,3D Fix,0.4,34.1,80
19964,26,9/8/2009 17:59,43.627668,-79.775555,3D Fix,0.4,28.9,80
19965,26,9/8/2009 17:59,43.627617,-79.775613,3D Fix,0.4,24.4,80
19966,26,9/8/2009 17:59,43.627575,-79.77566,3D Fix,0.4,20,80
19967,26,9/8/2009 17:59,43.627542,-79.775698,3D Fix,0.4,16.3,80
19968,26,9/8/2009 17:59,43.627513,-79.77573,3D Fix,0.4,13.3,80
19969,26,9/8/2009 17:59,43.627492,-79.775753,3D Fix,0.4,9.6,80
19970,26,9/8/2009 17:59,43.627478,-79.775767,3D Fix,0.4,3.7,80
19971,26,9/8/2009 17:59,43.627475,-79.775768,3D Fix,0.4,0,80
19972,26,9/8/2009 18:00,43.627475,-79.775767,3D Fix,0.4,0,80
19973,26,9/8/2009 18:00,43.627477,-79.775765,3D Fix,0.4,0,80
19974,26,9/8/2009 18:00,43.627478,-79.775762,3D Fix,0.4,0,80
19975,26,9/8/2009 18:00,43.62748,-79.77576,3D Fix,0.4,0,80
19976,26,9/8/2009 18:00,43.627482,-79.775758,3D Fix,0.4,0,80
19977,26,9/8/2009 18:00,43.627483,-79.775755,3D Fix,0.4,0,80
19978,26,9/8/2009 18:00,43.627485,-79.775753,3D Fix,0.4,0,80
19979,26,9/8/2009 18:00,43.627487,-79.775753,3D Fix,0.4,0,80
19980,26,9/8/2009 18:00,43.62749,-79.775753,3D Fix,0.4,0,80
19981,26,9/8/2009 18:00,43.627492,-79.775753,3D Fix,0.4,0,80
19982,26,9/8/2009 18:00,43.627497,-79.775757,3D Fix,0.4,0,80
19983,26,9/8/2009 18:00,43.6275,-79.77576,3D Fix,0.4,0,80
19984,26,9/8/2009 18:00,43.627503,-79.775763,3D Fix,0.4,0,80
19985,26,9/8/2009 18:00,43.627507,-79.775765,3D Fix,0.4,0,80
19986,26,9/8/2009 18:00,43.62751,-79.775767,3D Fix,0.4,0,80
19987,26,9/8/2009 18:00,43.627512,-79.775768,3D Fix,0.4,0,80
19988,26,9/8/2009 18:00,43.627515,-79.77577,3D Fix,0.4,0,80
19989,26,9/8/2009 18:00,43.627517,-79.775772,3D Fix,0.4,0,80
19990,26,9/8/2009 18:00,43.627518,-79.775772,3D Fix,0.4,0,80
19991,26,9/8/2009 18:00,43.627522,-79.775772,3D Fix,0.4,0,80
19992,26,9/8/2009 18:00,43.627523,-79.775773,3D Fix,0.4,0,80
19993,26,9/8/2009 18:00,43.627525,-79.775773,3D Fix,0.4,0,80
19994,26,9/8/2009 18:00,43.627527,-79.775775,3D Fix,0.4,0,80
19995,26,9/8/2009 18:00,43.627528,-79.775775,3D Fix,0.4,0,80
19996,26,9/8/2009 18:00,43.627528,-79.775775,3D Fix,0.4,0,80
19997,26,9/8/2009 18:00,43.62753,-79.775777,3D Fix,0.4,0,80
19998,26,9/8/2009 18:00,43.627532,-79.775777,3D Fix,0.4,0,80
19999,26,9/8/2009 18:00,43.627532,-79.775777,3D Fix,0.4,0,80
20000,26,9/8/2009 18:00,43.627533,-79.775777,3D Fix,0.4,0,80
20001,26,9/8/2009 18:00,43.627535,-79.775778,3D Fix,0.4,0,80
20002,26,9/8/2009 18:00,43.627535,-79.775778,3D Fix,0.4,0,80
20003,26,9/8/2009 18:00,43.627537,-79.775778,3D Fix,0.4,0,80
20004,26,9/8/2009 18:00,43.627537,-79.775778,3D Fix,0.4,0,80
20005,26,9/8/2009 18:00,43.627538,-79.775778,3D Fix,0.4,0,80
20006,26,9/8/2009 18:00,43.627538,-79.775778,3D Fix,0.4,0,80
20007,26,9/8/2009 18:00,43.62754,-79.775778,3D Fix,0.4,0,80
20008,26,9/8/2009 18:00,43.62754,-79.775778,3D Fix,0.4,0,80
20009,26,9/8/2009 18:00,43.62754,-79.77578,3D Fix,0.4,0,80
20010,26,9/8/2009 18:00,43.627538,-79.775782,3D Fix,0.4,0,80
20011,26,9/8/2009 18:00,43.627538,-79.775782,3D Fix,0.4,0,80
20012,26,9/8/2009 18:00,43.627538,-79.775783,3D Fix,0.4,0,80
20013,26,9/8/2009 18:00,43.62754,-79.775783,3D Fix,0.4,0,80
20014,26,9/8/2009 18:00,43.62754,-79.775783,3D Fix,0.4,0,80
20015,26,9/8/2009 18:00,43.62754,-79.775783,3D Fix,0.4,0,80
20016,26,9/8/2009 18:00,43.627542,-79.775783,3D Fix,0.4,0,80
20017,26,9/8/2009 18:00,43.627542,-79.775782,3D Fix,0.4,0,80
20018,26,9/8/2009 18:00,43.627542,-79.775782,3D Fix,0.4,0,80
20019,26,9/8/2009 18:00,43.627542,-79.775782,3D Fix,0.4,0,80
20020,26,9/8/2009 18:00,43.62754,-79.775782,3D Fix,0.4,0,80
20021,26,9/8/2009 18:00,43.62754,-79.77578,3D Fix,0.4,0,80
20022,26,9/8/2009 18:00,43.627535,-79.775783,3D Fix,0.4,3.7,80
20023,26,9/8/2009 18:00,43.627513,-79.775803,3D Fix,0.4,14.1,80
20024,26,9/8/2009 18:00,43.627473,-79.775845,3D Fix,0.4,23.7,80
20025,26,9/8/2009 18:00,43.627417,-79.775908,3D Fix,0.4,31.9,80
20026,26,9/8/2009 18:00,43.627345,-79.775988,3D Fix,0.4,39.3,80
20027,26,9/8/2009 18:00,43.62726,-79.776082,3D Fix,0.4,45.2,80
20028,26,9/8/2009 18:00,43.627162,-79.776188,3D Fix,0.4,51.1,80
20029,26,9/8/2009 18:00,43.627053,-79.776305,3D Fix,0.4,56.3,80
20030,26,9/8/2009 18:00,43.626937,-79.776432,3D Fix,0.4,60,80
20031,26,9/8/2009 18:00,43.62681,-79.776568,3D Fix,0.4,64.4,80
20032,26,9/8/2009 18:01,43.626678,-79.776713,3D Fix,0.4,67.4,80
20033,26,9/8/2009 18:01,43.62654,-79.776862,3D Fix,0.4,68.9,80
20034,26,9/8/2009 18:01,43.626398,-79.77701,3D Fix,0.4,71.1,80
20035,26,9/8/2009 18:01,43.626252,-79.777162,3D Fix,0.4,72.6,80
20036,26,9/8/2009 18:01,43.626102,-79.777317,3D Fix,0.4,74.1,80
20037,26,9/8/2009 18:01,43.625948,-79.777475,3D Fix,0.4,75.6,80
20038,26,9/8/2009 18:01,43.625793,-79.777637,3D Fix,0.4,77.8,80
20039,26,9/8/2009 18:01,43.625635,-79.777803,3D Fix,0.4,79.3,80
20040,26,9/8/2009 18:01,43.625475,-79.777973,3D Fix,0.4,80,80
20041,26,9/8/2009 18:01,43.625313,-79.778148,3D Fix,0.4,81.5,80
20042,26,9/8/2009 18:01,43.625152,-79.778327,3D Fix,0.4,82.2,80
20043,26,9/8/2009 18:01,43.624988,-79.778505,3D Fix,0.4,83,80
20044,26,9/8/2009 18:01,43.624823,-79.778685,3D Fix,0.4,83,80
20045,26,9/8/2009 18:01,43.624658,-79.778867,3D Fix,0.4,83.7,80
20046,26,9/8/2009 18:01,43.624492,-79.779047,3D Fix,0.4,83.7,80
20047,26,9/8/2009 18:01,43.624325,-79.77923,3D Fix,0.4,84.5,80
20048,26,9/8/2009 18:01,43.624158,-79.779413,3D Fix,0.4,84.5,80
20049,26,9/8/2009 18:01,43.62399,-79.779597,3D Fix,0.4,85.2,80
20050,26,9/8/2009 18:01,43.623822,-79.779782,3D Fix,0.4,85.2,80
20051,26,9/8/2009 18:01,43.623652,-79.779968,3D Fix,0.4,85.9,80
20052,26,9/8/2009 18:01,43.62348,-79.780153,3D Fix,0.4,85.9,80
20053,26,9/8/2009 18:01,43.623308,-79.78034,3D Fix,0.4,86.7,80
20054,26,9/8/2009 18:01,43.623137,-79.780528,3D Fix,0.4,87.4,80
20055,26,9/8/2009 18:01,43.622962,-79.780718,3D Fix,0.4,88.2,80
20056,26,9/8/2009 18:01,43.622787,-79.780908,3D Fix,0.4,88.2,80
20057,26,9/8/2009 18:01,43.62261,-79.781098,3D Fix,0.4,88.9,80
20058,26,9/8/2009 18:01,43.622433,-79.78129,3D Fix,0.4,88.9,80
20059,26,9/8/2009 18:01,43.622257,-79.781485,3D Fix,0.4,89.6,80
20060,26,9/8/2009 18:01,43.622078,-79.78168,3D Fix,0.4,90.4,80
20061,26,9/8/2009 18:01,43.621902,-79.781877,3D Fix,0.4,90.4,80
20062,26,9/8/2009 18:01,43.621725,-79.78207,3D Fix,0.4,88.9,80
20063,26,9/8/2009 18:01,43.621553,-79.782255,3D Fix,0.4,83.7,80
20064,26,9/8/2009 18:01,43.621397,-79.782427,3D Fix,0.4,75.6,80
20065,26,9/8/2009 18:01,43.621252,-79.782583,3D Fix,0.4,71.1,80
20066,26,9/8/2009 18:01,43.621117,-79.782733,3D Fix,0.4,66.7,80
20067,26,9/8/2009 18:01,43.62099,-79.782872,3D Fix,0.4,61.5,80
20068,26,9/8/2009 18:01,43.620873,-79.782998,3D Fix,0.4,57,80
20069,26,9/8/2009 18:01,43.620765,-79.783115,3D Fix,0.4,53.3,80
20070,26,9/8/2009 18:01,43.620663,-79.783225,3D Fix,0.4,49.6,80
20071,26,9/8/2009 18:01,43.620568,-79.783328,3D Fix,0.4,46.7,80
20072,26,9/8/2009 18:01,43.620482,-79.783423,3D Fix,0.4,43,80
20073,26,9/8/2009 18:01,43.620402,-79.783512,3D Fix,0.4,39.3,80
20074,26,9/8/2009 18:01,43.620328,-79.783592,3D Fix,0.4,35.6,80
20075,26,9/8/2009 18:01,43.620263,-79.783662,3D Fix,0.4,31.9,80
20076,26,9/8/2009 18:01,43.620205,-79.783723,3D Fix,0.4,27.4,80
20077,26,9/8/2009 18:01,43.620155,-79.78378,3D Fix,0.4,24.4,80
20078,26,9/8/2009 18:01,43.620113,-79.783827,3D Fix,0.4,20.7,80
20079,26,9/8/2009 18:01,43.620077,-79.783867,3D Fix,0.4,17,80
20080,26,9/8/2009 18:01,43.620047,-79.7839,3D Fix,0.4,14.1,80
20081,26,9/8/2009 18:01,43.620025,-79.783927,3D Fix,0.4,10.4,80
20082,26,9/8/2009 18:01,43.620007,-79.783947,3D Fix,0.5,7.4,80
20083,26,9/8/2009 18:01,43.619995,-79.783958,3D Fix,0.5,5.2,80
20084,26,9/8/2009 18:01,43.619987,-79.783967,3D Fix,0.4,3,80
20085,26,9/8/2009 18:01,43.619983,-79.783972,3D Fix,0.4,2.2,80
20086,26,9/8/2009 18:01,43.619982,-79.783973,3D Fix,0.4,1.5,80
20087,26,9/8/2009 18:01,43.619978,-79.783977,3D Fix,0.4,2.2,80
20088,26,9/8/2009 18:01,43.619975,-79.783982,3D Fix,0.4,3,80
20089,26,9/8/2009 18:01,43.61997,-79.783987,3D Fix,0.4,3,80
20090,26,9/8/2009 18:01,43.61996,-79.783997,3D Fix,0.5,5.9,80
20091,26,9/8/2009 18:01,43.619947,-79.784012,3D Fix,0.5,8.9,80
20092,26,9/8/2009 18:02,43.619927,-79.784033,3D Fix,0.4,10.4,80
20093,26,9/8/2009 18:02,43.619905,-79.784057,3D Fix,0.4,11.9,80
20094,26,9/8/2009 18:02,43.619878,-79.784085,3D Fix,0.4,14.1,80
20095,26,9/8/2009 18:02,43.61985,-79.784117,3D Fix,0.4,15.6,80
20096,26,9/8/2009 18:02,43.619818,-79.784152,3D Fix,0.4,17,80
20097,26,9/8/2009 18:02,43.619782,-79.784192,3D Fix,0.4,18.5,80
20098,26,9/8/2009 18:02,43.619743,-79.784233,3D Fix,0.4,20,80
20099,26,9/8/2009 18:02,43.619702,-79.784278,3D Fix,0.4,21.5,80
20100,26,9/8/2009 18:02,43.619657,-79.784328,3D Fix,0.4,23.7,80
20101,26,9/8/2009 18:02,43.619607,-79.784382,3D Fix,0.4,25.9,80
20102,26,9/8/2009 18:02,43.619553,-79.78444,3D Fix,0.4,28.2,80
20103,26,9/8/2009 18:02,43.619493,-79.784505,3D Fix,0.4,31.9,80
20104,26,9/8/2009 18:02,43.619427,-79.784577,3D Fix,0.4,34.8,80
20105,26,9/8/2009 18:02,43.619355,-79.784653,3D Fix,0.5,36.3,80
20106,26,9/8/2009 18:02,43.61928,-79.784735,3D Fix,0.4,39.3,80
20107,26,9/8/2009 18:02,43.619198,-79.784822,3D Fix,0.4,41.5,80
20108,26,9/8/2009 18:02,43.619115,-79.784915,3D Fix,0.4,43,80
20109,26,9/8/2009 18:02,43.619028,-79.785008,3D Fix,0.4,44.4,80
20110,26,9/8/2009 18:02,43.61894,-79.785107,3D Fix,0.4,45.2,80
20111,26,9/8/2009 18:02,43.61885,-79.785207,3D Fix,0.4,45.2,80
