RecordID,SerialID,LocalTime,latitude,longitude,Fix_Status,DOP,Speed_kmh,Limit_kmh
33723,26,9/13/2009 9:14,43.65769,-79.684918,3D Fix,0.5,105.9,100
33724,26,9/13/2009 9:14,43.65788,-79.685172,3D Fix,0.5,105.2,100
33725,26,9/13/2009 9:14,43.658072,-79.685425,3D Fix,0.5,105.2,100
33726,26,9/13/2009 9:14,43.658262,-79.685678,3D Fix,0.5,105.2,100
33727,26,9/13/2009 9:14,43.65845,-79.68593,3D Fix,0.5,104.5,100
33728,26,9/13/2009 9:14,43.658638,-79.686183,3D Fix,0.5,104.5,100
33729,26,9/13/2009 9:14,43.658825,-79.686433,3D Fix,0.5,103,100
33730,26,9/13/2009 9:14,43.65901,-79.68668,3D Fix,0.5,102.2,100
33731,26,9/13/2009 9:14,43.659192,-79.686925,3D Fix,0.5,100.7,100
33732,26,9/13/2009 9:14,43.659373,-79.687168,3D Fix,0.5,100,100
33733,26,9/13/2009 9:14,43.659552,-79.687407,3D Fix,0.5,99.3,100
33734,26,9/13/2009 9:14,43.65973,-79.687643,3D Fix,0.5,97.8,100
33735,26,9/13/2009 9:14,43.659905,-79.68788,3D Fix,0.5,97,100
33736,26,9/13/2009 9:15,43.660078,-79.688115,3D Fix,0.5,97,100
33737,26,9/13/2009 9:15,43.660253,-79.688347,3D Fix,0.5,96.3,100
33738,26,9/13/2009 9:15,43.660425,-79.688578,3D Fix,0.5,95.6,100
33739,26,9/13/2009 9:15,43.660597,-79.688808,3D Fix,0.5,95.6,100
33740,26,9/13/2009 9:15,43.66077,-79.689038,3D Fix,0.5,95.6,100
33741,26,9/13/2009 9:15,43.660942,-79.68927,3D Fix,0.5,95.6,100
33742,26,9/13/2009 9:15,43.661113,-79.6895,3D Fix,0.5,95.6,100
33743,26,9/13/2009 9:15,43.661287,-79.68973,3D Fix,0.5,95.6,100
33744,26,9/13/2009 9:15,43.66146,-79.689962,3D Fix,1.2,96.3,100
33745,26,9/13/2009 9:15,43.661632,-79.690193,3D Fix,0.5,95.6,100
33746,26,9/13/2009 9:15,43.661807,-79.690427,3D Fix,0.7,97,100
33747,26,9/13/2009 9:15,43.661982,-79.69066,3D Fix,0.7,97,100
33748,26,9/13/2009 9:15,43.662157,-79.690895,3D Fix,0.5,97,100
33749,26,9/13/2009 9:15,43.662332,-79.69113,3D Fix,0.5,97.8,100
33750,26,9/13/2009 9:15,43.662508,-79.691365,3D Fix,0.5,97.8,100
33751,26,9/13/2009 9:15,43.662683,-79.6916,3D Fix,0.5,97.8,100
33752,26,9/13/2009 9:15,43.662858,-79.691837,3D Fix,0.5,97.8,100
33753,26,9/13/2009 9:15,43.663033,-79.692072,3D Fix,0.5,97.8,100
33754,26,9/13/2009 9:15,43.663208,-79.692307,3D Fix,0.5,97.8,100
33755,26,9/13/2009 9:15,43.663385,-79.692542,3D Fix,0.5,97.8,100
33756,26,9/13/2009 9:15,43.663562,-79.692777,3D Fix,0.5,97.8,100
33757,26,9/13/2009 9:15,43.663738,-79.693012,3D Fix,0.5,98.5,100
33758,26,9/13/2009 9:15,43.663917,-79.693248,3D Fix,0.6,98.5,100
33759,26,9/13/2009 9:15,43.664097,-79.693485,3D Fix,0.5,99.3,100
33760,26,9/13/2009 9:15,43.664275,-79.693723,3D Fix,0.5,99.3,100
33761,26,9/13/2009 9:15,43.664455,-79.693963,3D Fix,0.5,100,100
33762,26,9/13/2009 9:15,43.664633,-79.694205,3D Fix,0.5,100,100
33763,26,9/13/2009 9:15,43.664815,-79.694445,3D Fix,0.5,100,100
33764,26,9/13/2009 9:15,43.664995,-79.694687,3D Fix,0.5,100.7,100
33765,26,9/13/2009 9:15,43.665177,-79.694928,3D Fix,0.5,100.7,100
33766,26,9/13/2009 9:15,43.665358,-79.69517,3D Fix,0.5,100.7,100
33767,26,9/13/2009 9:15,43.665542,-79.695413,3D Fix,0.5,100.7,100
33768,26,9/13/2009 9:15,43.665723,-79.695657,3D Fix,0.6,100.7,100
33769,26,9/13/2009 9:15,43.665903,-79.695902,3D Fix,0.6,100.7,100
33770,26,9/13/2009 9:15,43.666085,-79.696145,3D Fix,0.6,100.7,100
33771,26,9/13/2009 9:15,43.666267,-79.696388,3D Fix,0.6,100.7,100
33772,26,9/13/2009 9:15,43.666448,-79.69663,3D Fix,0.6,100.7,100
33773,26,9/13/2009 9:15,43.66663,-79.696872,3D Fix,0.6,100.7,100
33774,26,9/13/2009 9:15,43.666812,-79.697113,3D Fix,0.6,100.7,100
33775,26,9/13/2009 9:15,43.666992,-79.697355,3D Fix,0.6,100,100
33776,26,9/13/2009 9:15,43.667172,-79.697595,3D Fix,0.6,99.3,100
33777,26,9/13/2009 9:15,43.66735,-79.697833,3D Fix,0.6,98.5,100
33778,26,9/13/2009 9:15,43.667527,-79.698072,3D Fix,0.6,97.8,100
33779,26,9/13/2009 9:15,43.667702,-79.698308,3D Fix,0.6,97.8,100
33780,26,9/13/2009 9:15,43.667878,-79.698545,3D Fix,0.6,97.8,100
33781,26,9/13/2009 9:15,43.668055,-79.698782,3D Fix,0.6,97.8,100
33782,26,9/13/2009 9:15,43.668232,-79.699018,3D Fix,0.6,97.8,100
33783,26,9/13/2009 9:15,43.668407,-79.699253,3D Fix,0.6,97.8,100
33784,26,9/13/2009 9:15,43.668583,-79.699488,3D Fix,0.6,97,100
33785,26,9/13/2009 9:15,43.668758,-79.699722,3D Fix,1,97,100
33786,26,9/13/2009 9:15,43.668935,-79.699957,3D Fix,0.8,97,100
33787,26,9/13/2009 9:15,43.669115,-79.700193,3D Fix,0.6,98.5,100
33788,26,9/13/2009 9:15,43.669295,-79.70041,3D Fix,0.7,96.3,100
33789,26,9/13/2009 9:15,43.669475,-79.700635,3D Fix,1,98.5,100
33790,26,9/13/2009 9:15,43.669667,-79.700863,3D Fix,0.7,99.3,100
33791,26,9/13/2009 9:15,43.669868,-79.701088,3D Fix,0.7,100,100
33792,26,9/13/2009 9:15,43.670067,-79.7013,3D Fix,0.7,100,100
33793,26,9/13/2009 9:15,43.670268,-79.701507,3D Fix,0.7,100.7,100
33794,26,9/13/2009 9:15,43.670475,-79.701708,3D Fix,0.7,100.7,100
33795,26,9/13/2009 9:15,43.670685,-79.701903,3D Fix,0.6,101.5,100
33796,26,9/13/2009 9:16,43.670898,-79.702092,3D Fix,0.6,101.5,100
33797,26,9/13/2009 9:16,43.671117,-79.702272,3D Fix,0.6,101.5,100
33798,26,9/13/2009 9:16,43.67134,-79.702442,3D Fix,0.6,101.5,100
33799,26,9/13/2009 9:16,43.671567,-79.702607,3D Fix,0.6,101.5,100
33800,26,9/13/2009 9:16,43.671795,-79.702765,3D Fix,0.6,101.5,100
33801,26,9/13/2009 9:16,43.672025,-79.702918,3D Fix,0.6,101.5,100
33802,26,9/13/2009 9:16,43.672258,-79.703063,3D Fix,0.6,101.5,100
33803,26,9/13/2009 9:16,43.672497,-79.7032,3D Fix,0.6,102.2,100
33804,26,9/13/2009 9:16,43.672737,-79.703327,3D Fix,0.6,102.2,100
33805,26,9/13/2009 9:16,43.67298,-79.703447,3D Fix,0.6,102.2,100
33806,26,9/13/2009 9:16,43.673227,-79.70356,3D Fix,0.6,102.2,100
33807,26,9/13/2009 9:16,43.673472,-79.70367,3D Fix,0.6,102.2,100
33808,26,9/13/2009 9:16,43.673717,-79.70378,3D Fix,0.6,101.5,100
33809,26,9/13/2009 9:16,43.673958,-79.703888,3D Fix,0.6,100.7,100
33810,26,9/13/2009 9:16,43.674202,-79.703997,3D Fix,0.6,100,100
33811,26,9/13/2009 9:16,43.67444,-79.704102,3D Fix,0.6,100,100
33812,26,9/13/2009 9:16,43.67468,-79.704208,3D Fix,0.6,99.3,100
33813,26,9/13/2009 9:16,43.674917,-79.704317,3D Fix,0.6,98.5,100
33814,26,9/13/2009 9:16,43.675153,-79.704425,3D Fix,0.6,98.5,100
33815,26,9/13/2009 9:16,43.675388,-79.704532,3D Fix,0.6,97.8,100
33816,26,9/13/2009 9:16,43.675622,-79.704638,3D Fix,0.6,97.8,100
33817,26,9/13/2009 9:16,43.675855,-79.704743,3D Fix,0.6,97,100
33818,26,9/13/2009 9:16,43.676087,-79.704847,3D Fix,0.6,96.3,100
33819,26,9/13/2009 9:16,43.676317,-79.70495,3D Fix,0.6,96.3,100
33820,26,9/13/2009 9:16,43.676545,-79.705052,3D Fix,0.6,95.6,100
33821,26,9/13/2009 9:16,43.676772,-79.705153,3D Fix,0.6,94.8,100
33822,26,9/13/2009 9:16,43.676998,-79.705253,3D Fix,0.6,94.1,100
33823,26,9/13/2009 9:16,43.677223,-79.705353,3D Fix,0.6,94.1,100
33824,26,9/13/2009 9:16,43.677447,-79.705455,3D Fix,0.6,93.3,100
33825,26,9/13/2009 9:16,43.67767,-79.705555,3D Fix,0.6,93.3,100
33826,26,9/13/2009 9:16,43.677892,-79.705655,3D Fix,0.6,92.6,100
33827,26,9/13/2009 9:16,43.678113,-79.705755,3D Fix,0.6,92.6,100
33828,26,9/13/2009 9:16,43.678333,-79.705857,3D Fix,0.6,92.6,100
33829,26,9/13/2009 9:16,43.678553,-79.705955,3D Fix,0.6,91.9,100
33830,26,9/13/2009 9:16,43.678773,-79.706055,3D Fix,0.6,92.6,100
33831,26,9/13/2009 9:16,43.678993,-79.706153,3D Fix,0.6,92.6,100
33832,26,9/13/2009 9:16,43.679215,-79.706253,3D Fix,0.6,92.6,100
33833,26,9/13/2009 9:16,43.679435,-79.706355,3D Fix,0.6,92.6,100
33834,26,9/13/2009 9:16,43.679657,-79.706458,3D Fix,0.6,93.3,100
33835,26,9/13/2009 9:16,43.679878,-79.706562,3D Fix,0.6,93.3,100
33836,26,9/13/2009 9:16,43.680103,-79.706665,3D Fix,0.6,94.1,100
33837,26,9/13/2009 9:16,43.680327,-79.70677,3D Fix,0.6,94.8,100
33838,26,9/13/2009 9:16,43.680552,-79.70688,3D Fix,0.6,94.8,100
33839,26,9/13/2009 9:16,43.680775,-79.706995,3D Fix,0.6,94.8,100
33840,26,9/13/2009 9:16,43.680998,-79.707113,3D Fix,0.6,94.8,100
33841,26,9/13/2009 9:16,43.681218,-79.707238,3D Fix,0.6,95.6,100
33842,26,9/13/2009 9:16,43.68144,-79.707367,3D Fix,0.6,95.6,100
33843,26,9/13/2009 9:16,43.681658,-79.707502,3D Fix,0.6,95.6,100
33844,26,9/13/2009 9:16,43.681877,-79.707643,3D Fix,0.6,96.3,100
33845,26,9/13/2009 9:16,43.682093,-79.70779,3D Fix,0.6,96.3,100
33846,26,9/13/2009 9:16,43.682308,-79.70794,3D Fix,0.5,96.3,100
33847,26,9/13/2009 9:16,43.682522,-79.708093,3D Fix,0.5,96.3,100
33848,26,9/13/2009 9:16,43.682735,-79.70825,3D Fix,0.5,95.6,100
33849,26,9/13/2009 9:16,43.682945,-79.70841,3D Fix,0.5,95.6,100
33850,26,9/13/2009 9:16,43.683152,-79.708577,3D Fix,0.5,95.6,100
33851,26,9/13/2009 9:16,43.683357,-79.708748,3D Fix,0.5,95.6,100
33852,26,9/13/2009 9:16,43.68356,-79.708923,3D Fix,0.5,95.6,100
33853,26,9/13/2009 9:16,43.683762,-79.709103,3D Fix,0.5,95.6,100
33854,26,9/13/2009 9:16,43.68396,-79.709288,3D Fix,0.7,95.6,100
33855,26,9/13/2009 9:16,43.684158,-79.709478,3D Fix,0.7,96.3,100
33856,26,9/13/2009 9:17,43.684355,-79.709672,3D Fix,0.5,96.3,100
33857,26,9/13/2009 9:17,43.684548,-79.709868,3D Fix,0.5,96.3,100
33858,26,9/13/2009 9:17,43.684742,-79.710068,3D Fix,0.5,96.3,100
33859,26,9/13/2009 9:17,43.684933,-79.710272,3D Fix,0.5,96.3,100
33860,26,9/13/2009 9:17,43.685122,-79.710483,3D Fix,0.5,96.3,100
33861,26,9/13/2009 9:17,43.685305,-79.7107,3D Fix,0.5,97,100
33862,26,9/13/2009 9:17,43.685488,-79.710927,3D Fix,0.5,97.8,100
33863,26,9/13/2009 9:17,43.685667,-79.711157,3D Fix,0.5,97.8,100
33864,26,9/13/2009 9:17,43.685843,-79.711388,3D Fix,0.6,96.3,100
33865,26,9/13/2009 9:17,43.686017,-79.711622,3D Fix,0.5,95.6,100
33866,26,9/13/2009 9:17,43.68619,-79.711857,3D Fix,0.5,99.3,100
33867,26,9/13/2009 9:17,43.68637,-79.712097,3D Fix,0.5,100,100
33868,26,9/13/2009 9:17,43.68655,-79.712337,3D Fix,0.5,100,100
33869,26,9/13/2009 9:17,43.68673,-79.712578,3D Fix,0.5,100,100
33870,26,9/13/2009 9:17,43.686908,-79.712822,3D Fix,0.5,100,100
33871,26,9/13/2009 9:17,43.687087,-79.713065,3D Fix,0.5,100,100
33872,26,9/13/2009 9:17,43.687263,-79.713307,3D Fix,0.5,99.3,100
33873,26,9/13/2009 9:17,43.687442,-79.713548,3D Fix,0.5,99.3,100
33874,26,9/13/2009 9:17,43.68762,-79.71379,3D Fix,0.5,99.3,100
33875,26,9/13/2009 9:17,43.687797,-79.714032,3D Fix,0.5,99.3,100
33876,26,9/13/2009 9:17,43.687975,-79.714272,3D Fix,0.5,99.3,100
33877,26,9/13/2009 9:17,43.688152,-79.714512,3D Fix,0.5,99.3,100
33878,26,9/13/2009 9:17,43.68833,-79.714753,3D Fix,0.5,98.5,100
33879,26,9/13/2009 9:17,43.688507,-79.714992,3D Fix,0.5,98.5,100
33880,26,9/13/2009 9:17,43.688683,-79.71523,3D Fix,0.5,98.5,100
33881,26,9/13/2009 9:17,43.688858,-79.715468,3D Fix,0.5,97.8,100
33882,26,9/13/2009 9:17,43.689035,-79.715705,3D Fix,0.5,97.8,100
33883,26,9/13/2009 9:17,43.689212,-79.71594,3D Fix,0.5,97.8,100
33884,26,9/13/2009 9:17,43.689388,-79.716177,3D Fix,0.5,97.8,100
33885,26,9/13/2009 9:17,43.689567,-79.716413,3D Fix,0.5,98.5,100
33886,26,9/13/2009 9:17,43.689743,-79.71665,3D Fix,0.5,98.5,100
33887,26,9/13/2009 9:17,43.689923,-79.716885,3D Fix,0.5,99.3,100
33888,26,9/13/2009 9:17,43.690105,-79.71712,3D Fix,0.5,99.3,100
33889,26,9/13/2009 9:17,43.69029,-79.717355,3D Fix,0.5,100,100
33890,26,9/13/2009 9:17,43.690473,-79.717593,3D Fix,0.5,100.7,100
33891,26,9/13/2009 9:17,43.690658,-79.717835,3D Fix,0.5,101.5,100
33892,26,9/13/2009 9:17,43.690842,-79.718078,3D Fix,0.5,101.5,100
33893,26,9/13/2009 9:17,43.691025,-79.718325,3D Fix,0.5,102.2,100
33894,26,9/13/2009 9:17,43.691208,-79.718573,3D Fix,0.5,102.2,100
33895,26,9/13/2009 9:17,43.691392,-79.718822,3D Fix,0.5,102.2,100
33896,26,9/13/2009 9:17,43.691575,-79.719068,3D Fix,0.5,102.2,100
33897,26,9/13/2009 9:17,43.691758,-79.719313,3D Fix,0.5,100.7,100
33898,26,9/13/2009 9:17,43.691938,-79.719557,3D Fix,0.5,100,100
33899,26,9/13/2009 9:17,43.692118,-79.719798,3D Fix,0.5,99.3,100
33900,26,9/13/2009 9:17,43.692295,-79.72004,3D Fix,0.5,99.3,100
33901,26,9/13/2009 9:17,43.692473,-79.720278,3D Fix,0.5,98.5,100
33902,26,9/13/2009 9:17,43.692652,-79.720515,3D Fix,0.5,98.5,100
33903,26,9/13/2009 9:17,43.692828,-79.720752,3D Fix,0.5,97.8,100
33904,26,9/13/2009 9:17,43.693005,-79.720987,3D Fix,0.5,97.8,100
33905,26,9/13/2009 9:17,43.69318,-79.721222,3D Fix,0.5,97,100
33906,26,9/13/2009 9:17,43.693355,-79.721455,3D Fix,0.5,97,100
33907,26,9/13/2009 9:17,43.693528,-79.721687,3D Fix,0.5,96.3,100
33908,26,9/13/2009 9:17,43.693702,-79.72192,3D Fix,0.5,96.3,100
33909,26,9/13/2009 9:17,43.693875,-79.722152,3D Fix,0.5,96.3,100
33910,26,9/13/2009 9:17,43.694047,-79.722385,3D Fix,0.5,95.6,100
33911,26,9/13/2009 9:17,43.694218,-79.722617,3D Fix,0.5,95.6,100
33912,26,9/13/2009 9:17,43.69439,-79.72285,3D Fix,0.5,95.6,100
33913,26,9/13/2009 9:17,43.694562,-79.723082,3D Fix,0.5,96.3,100
33914,26,9/13/2009 9:17,43.694735,-79.723315,3D Fix,0.5,96.3,100
33915,26,9/13/2009 9:17,43.694907,-79.723547,3D Fix,0.5,95.6,100
33916,26,9/13/2009 9:18,43.695078,-79.723778,3D Fix,0.5,95.6,100
33917,26,9/13/2009 9:18,43.69525,-79.724008,3D Fix,0.5,94.8,100
33918,26,9/13/2009 9:18,43.695418,-79.724237,3D Fix,0.5,94.1,100
33919,26,9/13/2009 9:18,43.695587,-79.724463,3D Fix,0.5,93.3,100
33920,26,9/13/2009 9:18,43.695755,-79.724688,3D Fix,0.5,93.3,100
33921,26,9/13/2009 9:18,43.695923,-79.724915,3D Fix,0.5,93.3,100
33922,26,9/13/2009 9:18,43.696092,-79.725143,3D Fix,0.5,94.1,100
33923,26,9/13/2009 9:18,43.696262,-79.725372,3D Fix,0.5,94.8,100
33924,26,9/13/2009 9:18,43.696432,-79.725603,3D Fix,0.5,95.6,100
33925,26,9/13/2009 9:18,43.696603,-79.725837,3D Fix,0.5,96.3,100
33926,26,9/13/2009 9:18,43.696777,-79.726073,3D Fix,0.5,97.8,100
33927,26,9/13/2009 9:18,43.696952,-79.726312,3D Fix,0.5,99.3,100
33928,26,9/13/2009 9:18,43.69713,-79.726555,3D Fix,0.5,100,100
33929,26,9/13/2009 9:18,43.697307,-79.726802,3D Fix,0.5,100.7,100
33930,26,9/13/2009 9:18,43.697485,-79.72705,3D Fix,0.5,100.7,100
33931,26,9/13/2009 9:18,43.697665,-79.727298,3D Fix,0.5,100.7,100
33932,26,9/13/2009 9:18,43.697843,-79.727547,3D Fix,0.5,101.5,100
33933,26,9/13/2009 9:18,43.698023,-79.727797,3D Fix,0.5,101.5,100
33934,26,9/13/2009 9:18,43.698203,-79.728048,3D Fix,0.5,102.2,100
33935,26,9/13/2009 9:18,43.698385,-79.728298,3D Fix,0.5,102.2,100
33936,26,9/13/2009 9:18,43.698568,-79.728548,3D Fix,0.5,103,100
33937,26,9/13/2009 9:18,43.698753,-79.728798,3D Fix,0.5,102.2,100
33938,26,9/13/2009 9:18,43.698935,-79.729047,3D Fix,0.5,101.5,100
33939,26,9/13/2009 9:18,43.699115,-79.729293,3D Fix,0.5,100.7,100
33940,26,9/13/2009 9:18,43.699295,-79.729537,3D Fix,0.5,100,100
33941,26,9/13/2009 9:18,43.699473,-79.729778,3D Fix,0.5,99.3,100
33942,26,9/13/2009 9:18,43.69965,-79.730018,3D Fix,0.5,97.8,100
33943,26,9/13/2009 9:18,43.699823,-79.730253,3D Fix,0.5,97,100
33944,26,9/13/2009 9:18,43.699997,-79.730487,3D Fix,0.5,96.3,100
33945,26,9/13/2009 9:18,43.70017,-79.730718,3D Fix,0.5,95.6,100
33946,26,9/13/2009 9:18,43.700342,-79.73095,3D Fix,0.5,95.6,100
33947,26,9/13/2009 9:18,43.700512,-79.731182,3D Fix,0.5,94.8,100
33948,26,9/13/2009 9:18,43.70068,-79.731412,3D Fix,0.5,94.1,100
33949,26,9/13/2009 9:18,43.700847,-79.73164,3D Fix,0.5,93.3,100
33950,26,9/13/2009 9:18,43.70101,-79.731867,3D Fix,0.5,91.9,100
33951,26,9/13/2009 9:18,43.701173,-79.73209,3D Fix,0.5,91.1,100
33952,26,9/13/2009 9:18,43.701337,-79.73231,3D Fix,0.5,90.4,100
33953,26,9/13/2009 9:18,43.701498,-79.732527,3D Fix,0.9,89.6,100
33954,26,9/13/2009 9:18,43.701658,-79.73274,3D Fix,0.5,88.9,100
33955,26,9/13/2009 9:18,43.701817,-79.73295,3D Fix,0.5,86.7,100
33956,26,9/13/2009 9:18,43.701972,-79.733155,3D Fix,0.5,85.2,100
33957,26,9/13/2009 9:18,43.702125,-79.733357,3D Fix,0.5,83.7,100
33958,26,9/13/2009 9:18,43.702277,-79.733553,3D Fix,0.5,82.2,100
33959,26,9/13/2009 9:18,43.702425,-79.733745,3D Fix,0.5,80,100
33960,26,9/13/2009 9:18,43.702572,-79.733932,3D Fix,0.5,78.5,100
33961,26,9/13/2009 9:18,43.702715,-79.734113,3D Fix,0.5,76.3,100
33962,26,9/13/2009 9:18,43.702855,-79.734288,3D Fix,0.5,75.6,100
33963,26,9/13/2009 9:18,43.702995,-79.73446,3D Fix,0.5,74.1,100
33964,26,9/13/2009 9:18,43.703135,-79.734628,3D Fix,0.5,73.3,100
33965,26,9/13/2009 9:18,43.703272,-79.734793,3D Fix,0.5,71.9,100
33966,26,9/13/2009 9:18,43.703407,-79.734955,3D Fix,0.5,71.1,100
33967,26,9/13/2009 9:18,43.703542,-79.735115,3D Fix,0.5,70.4,100
33968,26,9/13/2009 9:18,43.703677,-79.73527,3D Fix,0.5,69.6,100
33969,26,9/13/2009 9:18,43.70381,-79.73542,3D Fix,0.5,68.2,100
33970,26,9/13/2009 9:18,43.70394,-79.73556,3D Fix,0.5,64.4,100
33971,26,9/13/2009 9:18,43.704065,-79.735688,3D Fix,0.5,60,100
33972,26,9/13/2009 9:18,43.704187,-79.7358,3D Fix,0.5,57,100
33973,26,9/13/2009 9:18,43.704307,-79.735898,3D Fix,0.5,54.1,100
33974,26,9/13/2009 9:18,43.704425,-79.735978,3D Fix,0.5,51.9,70
33975,26,9/13/2009 9:18,43.704543,-79.736045,3D Fix,0.5,50.4,70
33976,26,9/13/2009 9:19,43.70466,-79.736097,3D Fix,0.5,48.2,70
33977,26,9/13/2009 9:19,43.704777,-79.736133,3D Fix,0.5,47.4,70
33978,26,9/13/2009 9:19,43.704893,-79.736158,3D Fix,0.5,46.7,70
33979,26,9/13/2009 9:19,43.70501,-79.736175,3D Fix,0.5,46.7,70
33980,26,9/13/2009 9:19,43.705128,-79.736185,3D Fix,0.5,46.7,70
33981,26,9/13/2009 9:19,43.705245,-79.736192,3D Fix,0.5,46.7,70
33982,26,9/13/2009 9:19,43.705362,-79.736197,3D Fix,0.5,46.7,70
33983,26,9/13/2009 9:19,43.705478,-79.736202,3D Fix,0.5,45.9,70
33984,26,9/13/2009 9:19,43.705593,-79.736213,3D Fix,0.5,45.9,70
33985,26,9/13/2009 9:19,43.70571,-79.736228,3D Fix,0.5,45.9,70
33986,26,9/13/2009 9:19,43.705825,-79.736252,3D Fix,0.5,45.9,70
33987,26,9/13/2009 9:19,43.705937,-79.736285,3D Fix,0.5,45.9,70
33988,26,9/13/2009 9:19,43.706047,-79.736333,3D Fix,0.5,44.4,70
33989,26,9/13/2009 9:19,43.706145,-79.736393,3D Fix,0.5,42.2,70
33990,26,9/13/2009 9:19,43.706235,-79.736463,3D Fix,0.5,40,70
33991,26,9/13/2009 9:19,43.706315,-79.736547,3D Fix,0.5,38.5,70
33992,26,9/13/2009 9:19,43.706383,-79.736637,3D Fix,0.5,37.8,70
33993,26,9/13/2009 9:19,43.706447,-79.736732,3D Fix,0.5,36.3,70
33994,26,9/13/2009 9:19,43.706503,-79.73682,3D Fix,0.5,31.9,70
33995,26,9/13/2009 9:19,43.706557,-79.736892,3D Fix,0.5,28.2,70
33996,26,9/13/2009 9:19,43.706608,-79.736945,3D Fix,0.5,24.4,60
33997,26,9/13/2009 9:19,43.706662,-79.736973,3D Fix,0.5,21.5,60
33998,26,9/13/2009 9:19,43.706715,-79.736968,3D Fix,0.5,21.5,60
33999,26,9/13/2009 9:19,43.70677,-79.736932,3D Fix,0.5,25.9,60
34000,26,9/13/2009 9:19,43.70683,-79.736873,3D Fix,0.5,30.4,60
34001,26,9/13/2009 9:19,43.7069,-79.736802,3D Fix,0.5,35.6,60
34002,26,9/13/2009 9:19,43.706978,-79.736722,3D Fix,0.5,40.7,60
34003,26,9/13/2009 9:19,43.707067,-79.736632,3D Fix,0.5,45.2,60
34004,26,9/13/2009 9:19,43.707163,-79.73653,3D Fix,0.5,48.9,60
34005,26,9/13/2009 9:19,43.707265,-79.736422,3D Fix,0.6,51.9,60
34006,26,9/13/2009 9:19,43.70737,-79.736303,3D Fix,0.5,54.1,60
34007,26,9/13/2009 9:19,43.70748,-79.736178,3D Fix,0.5,56.3,60
34008,26,9/13/2009 9:19,43.707593,-79.736052,3D Fix,0.5,58.5,60
34009,26,9/13/2009 9:19,43.707713,-79.735922,3D Fix,0.5,60.7,60
34010,26,9/13/2009 9:19,43.707837,-79.735788,3D Fix,0.5,62.2,60
34011,26,9/13/2009 9:19,43.707963,-79.735652,3D Fix,0.5,63.7,60
34012,26,9/13/2009 9:19,43.70809,-79.735513,3D Fix,0.5,63.7,60
34013,26,9/13/2009 9:19,43.708215,-79.735373,3D Fix,0.5,63.7,60
34014,26,9/13/2009 9:19,43.708338,-79.735235,3D Fix,0.5,60.7,60
34015,26,9/13/2009 9:19,43.708452,-79.735105,3D Fix,0.5,55.6,60
34016,26,9/13/2009 9:19,43.708553,-79.73499,3D Fix,0.5,48.2,60
34017,26,9/13/2009 9:19,43.70864,-79.73489,3D Fix,0.5,41.5,60
34018,26,9/13/2009 9:19,43.708713,-79.734807,3D Fix,0.5,33.3,60
34019,26,9/13/2009 9:19,43.70877,-79.734743,3D Fix,0.5,25.2,60
34020,26,9/13/2009 9:19,43.70881,-79.734695,3D Fix,0.5,17.8,60
34021,26,9/13/2009 9:19,43.708835,-79.734665,3D Fix,0.5,9.6,60
34022,26,9/13/2009 9:19,43.708848,-79.73465,3D Fix,0.5,3.7,60
34023,26,9/13/2009 9:19,43.708853,-79.734643,3D Fix,0.5,1.5,60
34024,26,9/13/2009 9:19,43.708853,-79.73464,3D Fix,0.5,0,60
34025,26,9/13/2009 9:19,43.708853,-79.73464,3D Fix,0.5,0,60
34026,26,9/13/2009 9:19,43.708853,-79.734638,3D Fix,0.5,0,60
34027,26,9/13/2009 9:19,43.708857,-79.734633,3D Fix,0.5,3.7,60
34028,26,9/13/2009 9:19,43.708873,-79.734613,3D Fix,0.5,13.3,60
34029,26,9/13/2009 9:19,43.708908,-79.734573,3D Fix,0.5,21.5,60
34030,26,9/13/2009 9:19,43.708957,-79.734517,3D Fix,0.5,28.2,0
34031,26,9/13/2009 9:19,43.709018,-79.734447,3D Fix,0.5,33.3,0
34032,26,9/13/2009 9:19,43.70909,-79.734363,3D Fix,0.5,38.5,0
34033,26,9/13/2009 9:19,43.70917,-79.734273,3D Fix,0.5,43,60
34034,26,9/13/2009 9:19,43.709262,-79.734173,3D Fix,0.5,47.4,60
34035,26,9/13/2009 9:19,43.709362,-79.734065,3D Fix,0.5,51.1,60
34036,26,9/13/2009 9:20,43.709468,-79.733948,3D Fix,0.5,54.8,60
34037,26,9/13/2009 9:20,43.709582,-79.733823,3D Fix,0.5,58.5,60
34038,26,9/13/2009 9:20,43.709702,-79.73369,3D Fix,0.5,61.5,60
34039,26,9/13/2009 9:20,43.709827,-79.733552,3D Fix,0.5,64.4,60
34040,26,9/13/2009 9:20,43.709958,-79.733405,3D Fix,0.5,67.4,60
34041,26,9/13/2009 9:20,43.710093,-79.733252,3D Fix,0.5,69.6,60
34042,26,9/13/2009 9:20,43.710233,-79.733095,3D Fix,0.5,71.9,60
34043,26,9/13/2009 9:20,43.710378,-79.732933,3D Fix,0.5,74.1,60
34044,26,9/13/2009 9:20,43.710527,-79.732768,3D Fix,0.5,75.6,60
34045,26,9/13/2009 9:20,43.710678,-79.7326,3D Fix,0.5,77,60
34046,26,9/13/2009 9:20,43.710832,-79.732432,3D Fix,0.5,77,60
34047,26,9/13/2009 9:20,43.710983,-79.732265,3D Fix,0.5,76.3,60
34048,26,9/13/2009 9:20,43.711133,-79.732098,3D Fix,0.5,75.6,60
